"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
19074,28146,0.02599999999802094,0,0,1592.768,"","OK"
19075,28147,0.0070000000050640665,0,0,1602.008,"","OK"
19076,28148,0.005999999993946403,0,0,1611.256,"","OK"
19077,28149,0.006000000001222361,0,0,1620.504,"","OK"
19078,28150,0.0070000000050640665,0,0,1629.752,"","OK"
19079,28151,0.005999999993946403,0,0,1639,"","OK"
19080,28152,0.006000000001222361,0,0,1648.248,"","OK"
19081,28153,0.006000000001222361,0,0,1657.496,"","OK"
19082,28154,0.006000000001222361,0,0,1666.744,"","OK"
19083,28155,0.9830000000001746,0,0,1675.992,"","OK"
19084,28156,0.014999999999417923,0,0,1685.24,"","OK"
19085,28157,0.014999999999417923,0,0,1694.488,"SET","OK"
19091,28158,24.23399999999674,0,0,1670.608,"","OK"
19092,28159,0.0070000000050640665,0,0,1678.712,"","OK"
19093,28160,0.008999999998195563,0,0,1686.824,"SET","OK"
19098,28161,35.62299999999959,0,0,1597.944,"","OK"
19099,28162,0.0290000000022701,0,0,1606.808,"","OK"
19100,28163,0.006999999997788109,0,0,1615.672,"","OK"
19101,28164,0.010000000002037268,0,0,1624.536,"SET","OK"
19108,28165,31.05999999999767,0,0,1594.064,"","OK"
19109,28166,0.027000000001862645,0,0,1602.872,"","OK"
19110,28167,0.006999999997788109,0,0,1611.68,"","OK"
19111,28168,0.010999999998603016,0,0,1620.488,"SET","OK"
19117,28169,39.03199999999924,0,0,1600.68,"","OK"
19118,28170,0.03800000000046566,0,0,1610.432,"","OK"
19119,28171,0.012000000002444722,0,0,1620.184,"","OK"
19120,28172,0.006999999997788109,0,0,1629.936,"","OK"
19121,28173,0.010000000002037268,0,0,1639.688,"","OK"
19122,28174,0.006000000001222361,0,0,1649.44,"","OK"
19123,28175,0.008000000001629815,0,0,1659.192,"","OK"
19124,28176,0.006999999997788109,0,0,1668.944,"","OK"
19125,28177,0.008999999998195563,0,0,1678.696,"","OK"
19126,28178,0.006000000001222361,0,0,1688.448,"","OK"
19127,28179,0.9809999999997672,0,0,1698.2,"","OK"
19128,28180,0.029999999998835847,0,0,1707.952,"","OK"
19129,28181,0.016999999999825377,0,0,1717.704,"SET","OK"
19137,28182,26.713999999999942,0,0,1669.488,"","OK"
19138,28183,0.04500000000552973,0,0,1676.928,"","OK"
19139,28184,0.006999999997788109,0,0,1684.376,"SET","OK"
19143,28185,33.13799999999901,0,0,1694.024,"","OK"
19144,28186,0.031000000002677552,0,0,1703.672,"","OK"
19145,28187,0.007999999994353857,0,0,1713.328,"SET","OK"
19153,28188,34.02700000000186,0,0,1583.056,"","OK"
19154,28189,0.03900000000430737,0,0,1592.416,"","OK"
19155,28190,0.006999999997788109,0,0,1601.776,"","OK"
19156,28191,0.010000000002037268,0,0,1611.144,"SET","OK"
19161,28192,39.75699999999779,0,0,1573.68,"","OK"
19162,28193,0.03600000000005821,0,0,1583.584,"","OK"
19163,28194,0.010000000002037268,0,0,1593.488,"","OK"
19164,28195,0.006999999997788109,0,0,1603.392,"","OK"
19165,28196,0.010999999998603016,0,0,1613.296,"","OK"
19166,28197,0.006000000001222361,0,0,1623.2,"","OK"
19167,28198,0.008999999998195563,0,0,1633.104,"","OK"
19168,28199,0.006000000001222361,0,0,1643.016,"","OK"
19169,28200,0.008999999998195563,0,0,1652.928,"","OK"
19170,28201,0.006000000001222361,0,0,1662.84,"","OK"
19171,28202,0.9800000000032014,0,0,1672.752,"SET","OK"
19178,28203,25.35899999999674,0,0,1681.264,"","OK"
19179,28204,0.033000000003085006,0,0,1689.784,"","OK"
19180,28205,0.00999999999476131,0,0,1698.304,"SET","OK"
19187,28206,35.84800000000541,0,0,1671.776,"","OK"
19188,28207,0.016999999999825377,0,0,1679.984,"","OK"
19189,28208,0.00999999999476131,0,0,1688.192,"","OK"
19190,28209,0.0070000000050640665,0,0,1696.4,"SET","OK"
19199,28210,30.79200000000128,0,0,1535.928,"","OK"
19200,28211,0.027999999998428393,0,0,1545.256,"","OK"
19201,28212,0.006999999997788109,0,0,1554.584,"","OK"
19202,28213,0.006999999997788109,0,0,1563.912,"SET","OK"
19212,28214,40.84800000000541,0,0,1531.072,"","OK"
19213,28215,0.006999999997788109,0,0,1540.208,"","OK"
19214,28216,0.006999999997788109,0,0,1549.344,"","OK"
19215,28217,0.006999999997788109,0,0,1558.48,"","OK"
19216,28218,0.008000000001629815,0,0,1567.616,"","OK"
19217,28219,0.0070000000050640665,0,0,1576.752,"","OK"
19218,28220,0.005999999993946403,0,0,1585.888,"","OK"
19219,28221,0.006000000001222361,0,0,1595.024,"","OK"
19220,28222,0.006000000001222361,0,0,1604.16,"","OK"
19221,28223,0.006000000001222361,0,0,1613.296,"","OK"
19222,28224,1.0190000000002328,0,0,1622.432,"SET","OK"
19229,28225,22.697999999996682,0,0,1629.328,"","OK"
19230,28226,0.01299999999901047,0,0,1636.224,"","OK"
19231,28227,0.0070000000050640665,0,0,1643.12,"SET","OK"
19236,28228,35.83999999999651,0,0,1619.28,"","OK"
19237,28229,0.0319999999992433,0,0,1628.304,"","OK"
19238,28230,0.0070000000050640665,0,0,1637.336,"SET","OK"
19246,28231,32.021999999997206,0,0,1518.184,"","OK"
19247,28232,0.03899999999703141,0,0,1526.712,"","OK"
19248,28233,0.012000000002444722,0,0,1535.248,"SET","OK"
19256,28234,42.0109999999986,0,0,1511.72,"","OK"
19257,28235,0.03600000000005821,0,0,1520.944,"","OK"
19258,28236,0.010999999998603016,0,0,1530.168,"","OK"
19259,28237,0.006000000001222361,0,0,1539.392,"","OK"
19260,28238,0.01299999999901047,0,0,1548.616,"","OK"
19261,28239,0.006000000001222361,0,0,1557.84,"","OK"
19262,28240,0.010999999998603016,0,0,1567.064,"","OK"
19263,28241,0.006000000001222361,0,0,1576.288,"","OK"
19264,28242,0.00900000000547152,0,0,1585.512,"","OK"
19265,28243,0.005999999993946403,0,0,1594.736,"","OK"
19266,28244,0.00900000000547152,0,0,1603.968,"SET","OK"
19272,28245,25.351999999998952,0,0,1576.664,"","OK"
19273,28246,0.030999999995401595,0,0,1584.752,"","OK"
19274,28247,0.0070000000050640665,0,0,1592.84,"","OK"
19275,28248,0.006999999997788109,0,0,1600.928,"","OK"
19276,28249,0.006999999997788109,0,0,1609.016,"SET","OK"
19285,28250,36.288000000000466,0,0,1617.416,"","OK"
19286,28251,0.033999999999650754,0,0,1625.816,"","OK"
19287,28252,0.0070000000050640665,0,0,1634.216,"","OK"
19288,28253,0.010999999998603016,0,0,1642.616,"","OK"
19289,28254,0.006000000001222361,0,0,1651.024,"","OK"
19290,28255,0.008999999998195563,0,0,1659.432,"SET","OK"
19299,28256,32.06199999999808,0,0,1535.744,"","OK"
19300,28257,0.046999999998661224,0,0,1545.216,"","OK"
19301,28258,0.016999999999825377,0,0,1554.688,"","OK"
19302,28259,0.01600000000325963,0,0,1564.16,"","OK"
19303,28260,0.016999999999825377,0,0,1573.64,"SET","OK"
19311,28261,39.01799999999639,0,0,1542.896,"","OK"
19312,28262,0.027000000001862645,0,0,1552.632,"","OK"
19313,28263,0.006999999997788109,0,0,1562.368,"","OK"
19314,28264,0.006000000001222361,0,0,1572.104,"","OK"
19315,28265,0.006000000001222361,0,0,1581.84,"","OK"
19316,28266,0.006000000001222361,0,0,1591.576,"","OK"
19317,28267,0.004999999997380655,0,0,1601.312,"","OK"
19318,28268,0.006000000001222361,0,0,1611.048,"","OK"
19319,28269,0.006999999997788109,0,0,1620.784,"","OK"
19320,28270,0.006000000001222361,0,0,1630.52,"","OK"
19321,28271,1.0200000000040745,0,0,1640.256,"","OK"
19322,28272,0.011999999995168764,0,0,1649.992,"","OK"
19323,28273,0.0070000000050640665,0,0,1659.728,"","OK"
19324,28274,0.006000000001222361,0,0,1669.464,"","OK"
19325,28275,0.006999999997788109,0,0,1679.2,"","OK"
19326,28276,0.006000000001222361,0,0,1688.944,"","OK"
19342,28277,45.04000000000087,0,0,1659.184,"SET","OK"
19343,28278,0.016999999999825377,0,0,1667.4,"","OK"
19344,28279,0.01599999999598367,0,0,1675.624,"","OK"
19345,28280,0.01600000000325963,0,0,1683.848,"","OK"
19346,28281,0.014999999999417923,0,0,1692.072,"SET","OK"
19348,28282,14.438999999998487,0,0,1700.856,"","OK"
19349,28283,0.046000000002095476,0,0,1709.648,"","OK"
19350,28284,0.013999999995576218,0,0,1718.44,"","OK"
19351,28285,0.01600000000325963,0,0,1727.232,"","OK"
19352,28286,0.014999999999417923,0,0,1736.024,"","OK"
19353,28287,0.014999999999417923,0,0,1744.816,"SET","OK"
19361,28288,31.55500000000029,0,0,1601.92,"","OK"
19362,28289,0.04400000000168802,0,0,1611.296,"","OK"
19363,28290,0.01299999999901047,0,0,1620.672,"","OK"
19364,28291,0.010999999998603016,0,0,1630.056,"SET","OK"
19372,28292,40.32600000000093,0,0,1602.232,"","OK"
19373,28293,0.02500000000145519,0,0,1611.712,"","OK"
19374,28294,0.006999999997788109,0,0,1621.192,"","OK"
19375,28295,0.006000000001222361,0,0,1630.672,"","OK"
19376,28296,0.006999999997788109,0,0,1640.152,"","OK"
19377,28297,0.006000000001222361,0,0,1649.632,"","OK"
19378,28298,0.004999999997380655,0,0,1659.12,"","OK"
19379,28299,0.0070000000050640665,0,0,1668.608,"","OK"
19380,28300,0.006000000001222361,0,0,1678.096,"","OK"
19381,28301,0.005999999993946403,0,0,1687.584,"","OK"
19382,28302,1.0430000000051223,0,0,1697.072,"","OK"
19383,28303,0.017999999996391125,0,0,1706.56,"","OK"
19384,28304,0.014999999999417923,0,0,1716.048,"","OK"
19385,28305,0.0070000000050640665,0,0,1725.536,"SET","OK"
19393,28306,25.531999999999243,0,0,1733.192,"","OK"
19394,28307,0.029999999998835847,0,0,1740.856,"","OK"
19395,28308,0.006999999997788109,0,0,1748.52,"","OK"
19396,28309,0.010000000002037268,0,0,1756.184,"SET","OK"
19403,28310,34.604999999995925,0,0,1728.6,"","OK"
19404,28311,0.04400000000168802,0,0,1737.576,"","OK"
19405,28312,0.01600000000325963,0,0,1746.552,"","OK"
19406,28313,0.011999999995168764,0,0,1755.528,"","OK"
19407,28314,0.014999999999417923,0,0,1764.504,"SET","OK"
19415,28315,31.480999999999767,0,0,1628.656,"","OK"
19416,28316,0.03600000000005821,0,0,1636.904,"","OK"
19417,28317,0.0070000000050640665,0,0,1645.152,"","OK"
19418,28318,0.006000000001222361,0,0,1653.4,"SET","OK"
19427,28319,40.66599999999744,0,0,1624.88,"","OK"
19428,28320,0.027999999998428393,0,0,1634.456,"","OK"
19429,28321,0.006999999997788109,0,0,1644.032,"","OK"
19430,28322,0.0070000000050640665,0,0,1653.608,"","OK"
19431,28323,0.006000000001222361,0,0,1663.184,"","OK"
19432,28324,0.005999999993946403,0,0,1672.76,"","OK"
19433,28325,0.006000000001222361,0,0,1682.336,"","OK"
19434,28326,0.005000000004656613,0,0,1691.912,"","OK"
19435,28327,0.006999999997788109,0,0,1701.488,"","OK"
19436,28328,0.004999999997380655,0,0,1711.064,"","OK"
19437,28329,1.014999999999418,0,0,1720.648,"","OK"
19438,28330,0.01299999999901047,0,0,1730.232,"","OK"
19439,28331,0.006000000001222361,0,0,1739.816,"","OK"
19440,28332,0.006000000001222361,0,0,1749.4,"","OK"
19441,28333,0.006000000001222361,0,0,1758.984,"","OK"
19442,28334,0.004999999997380655,0,0,1768.568,"","OK"
19443,28335,0.006000000001222361,0,0,1778.152,"SET","OK"
19451,28336,23.310000000004948,0,0,1786.224,"","OK"
19452,28337,0.027999999998428393,0,0,1794.304,"","OK"
19453,28338,0.006999999997788109,0,0,1802.384,"SET","OK"
19460,28339,35.22299999999814,0,0,1774.296,"","OK"
19461,28340,0.027999999998428393,0,0,1782.656,"","OK"
19462,28341,0.0070000000050640665,0,0,1791.016,"","OK"
19463,28342,0.006999999997788109,0,0,1799.376,"SET","OK"
19472,28343,32.48999999999796,0,0,1664.192,"","OK"
19473,28344,0.0070000000050640665,0,0,1673.528,"","OK"
19474,28345,0.006999999997788109,0,0,1682.864,"SET","OK"
19481,28346,40.47099999999773,0,0,1657.168,"","OK"
19482,28347,0.020000000004074536,0,0,1666.928,"","OK"
19483,28348,0.006999999997788109,0,0,1676.688,"","OK"
19484,28349,0.008000000001629815,0,0,1686.448,"","OK"
19485,28350,0.006999999997788109,0,0,1696.208,"","OK"
19486,28351,0.006000000001222361,0,0,1705.968,"","OK"
19487,28352,0.006999999997788109,0,0,1715.728,"","OK"
19488,28353,0.0070000000050640665,0,0,1725.488,"","OK"
19489,28354,0.006999999997788109,0,0,1735.248,"","OK"
19490,28355,0.010999999998603016,0,0,1745.008,"","OK"
19491,28356,1.0239999999976135,0,0,1754.768,"","OK"
19492,28357,0.016999999999825377,0,0,1764.528,"","OK"
19493,28358,0.0070000000050640665,0,0,1774.288,"","OK"
19494,28359,0.00999999999476131,0,0,1784.048,"SET","OK"
19500,28360,24.249000000003434,0,0,1792.768,"","OK"
19501,28361,0.017999999996391125,0,0,1801.488,"","OK"
19502,28362,0.0070000000050640665,0,0,1810.208,"SET","OK"
19509,28363,36.04000000000087,0,0,1782.904,"","OK"
19510,28364,0.04599999999481952,0,0,1790.824,"","OK"
19511,28365,0.014999999999417923,0,0,1798.744,"","OK"
19512,28366,0.012000000002444722,0,0,1806.672,"SET","OK"
19520,28367,30.948000000003958,0,0,1688.416,"","OK"
19521,28368,0.033999999999650754,0,0,1696.928,"","OK"
19522,28369,0.011999999995168764,0,0,1705.448,"","OK"
19523,28370,0.0070000000050640665,0,0,1713.968,"","OK"
19524,28371,0.010999999998603016,0,0,1722.488,"SET","OK"
19531,28372,38.47099999999773,0,0,1680.944,"","OK"
19532,28373,0.027000000001862645,0,0,1690.688,"","OK"
19533,28374,0.011999999995168764,0,0,1700.432,"","OK"
19534,28375,0.0070000000050640665,0,0,1710.176,"","OK"
19535,28376,0.010000000002037268,0,0,1719.92,"","OK"
19536,28377,0.005999999993946403,0,0,1729.664,"","OK"
19537,28378,0.00900000000547152,0,0,1739.408,"","OK"
19538,28379,0.006999999997788109,0,0,1749.152,"","OK"
19539,28380,0.008999999998195563,0,0,1758.896,"","OK"
19540,28381,0.006000000001222361,0,0,1768.64,"","OK"
19541,28382,1.006999999997788,0,0,1778.384,"SET","OK"
19550,28383,25.323000000003958,0,0,1786.888,"","OK"
19551,28384,0.006999999997788109,0,0,1795.392,"","OK"
19552,28385,0.006000000001222361,0,0,1803.896,"SET","OK"
19557,28386,37.79400000000169,0,0,1774.928,"","OK"
19558,28387,0.0319999999992433,0,0,1783.416,"","OK"
19559,28388,0.008999999998195563,0,0,1791.904,"","OK"
19560,28389,0.008000000001629815,0,0,1800.392,"SET","OK"
19569,28390,31.328999999997905,0,0,1674.296,"","OK"
19570,28391,0.0290000000022701,0,0,1682.728,"","OK"
19571,28392,0.010999999998603016,0,0,1691.16,"","OK"
19572,28393,0.006000000001222361,0,0,1699.6,"SET","OK"
19580,28394,42.63100000000122,0,0,1676.392,"","OK"
19581,28395,0.007999999994353857,0,0,1686.016,"","OK"
19582,28396,0.014999999999417923,0,0,1695.64,"","OK"
19583,28397,0.0070000000050640665,0,0,1705.264,"","OK"
19584,28398,0.00999999999476131,0,0,1714.888,"","OK"
19585,28399,0.0070000000050640665,0,0,1724.512,"","OK"
19586,28400,0.010999999998603016,0,0,1734.136,"","OK"
19587,28401,0.006000000001222361,0,0,1743.76,"","OK"
19588,28402,0.008999999998195563,0,0,1753.392,"","OK"
19589,28403,0.006999999997788109,0,0,1763.024,"","OK"
19590,28404,0.9590000000025611,0,0,1772.656,"","OK"
19591,28405,0.014999999999417923,0,0,1782.288,"SET","OK"
19599,28406,22.864000000001397,0,0,1791.016,"","OK"
19600,28407,0.031000000002677552,0,0,1790.424,"","OK"
19601,28408,0.006999999997788109,0,0,1799.152,"SET","OK"
19607,28409,35.529999999998836,0,0,1780.136,"","OK"
19608,28410,0.07299999999668216,0,0,1789.104,"","OK"
19609,28411,0.016999999999825377,0,0,1798.08,"","OK"
19610,28412,0.013000000006286427,0,0,1807.056,"SET","OK"
19620,28413,31.627999999996973,0,0,1694.68,"","OK"
19621,28414,0.027999999998428393,0,0,1703.48,"","OK"
19622,28415,0.0070000000050640665,0,0,1712.28,"","OK"
19623,28416,0.006999999997788109,0,0,1721.088,"SET","OK"
19634,28417,34.669999999998254,0,0,1703.728,"","OK"
19635,28418,0.0290000000022701,0,0,1713.448,"","OK"
19636,28419,0.006000000001222361,0,0,1723.168,"","OK"
19637,28420,0.006999999997788109,0,0,1732.888,"","OK"
19638,28421,0.006000000001222361,0,0,1742.608,"","OK"
19639,28422,0.006999999997788109,0,0,1752.328,"","OK"
19640,28423,0.006000000001222361,0,0,1762.048,"","OK"
19641,28424,0.006000000001222361,0,0,1771.768,"","OK"
19642,28425,0.006000000001222361,0,0,1781.488,"","OK"
19643,28426,0.005999999993946403,0,0,1791.208,"","OK"
19644,28427,1.0190000000002328,0,0,1800.928,"","OK"
19645,28428,0.01600000000325963,0,0,1810.656,"SET","OK"
19656,28429,28.784999999996217,0,0,1818.928,"","OK"
19657,28430,0.026000000005296897,0,0,1827.2,"","OK"
19658,28431,0.006999999997788109,0,0,1835.48,"SET","OK"
19677,28432,37.04699999999866,0,0,1819.304,"","OK"
19678,28433,0.027000000001862645,0,0,1828.728,"","OK"
19679,28434,0.006999999997788109,0,0,1838.152,"","OK"
19680,28435,0.010000000002037268,0,0,1847.576,"SET","OK"
19689,28436,31.02900000000227,0,0,1755.28,"","OK"
19690,28437,0.027999999998428393,0,0,1764.456,"","OK"
19691,28438,0.006999999997788109,0,0,1773.632,"","OK"
19692,28439,0.006999999997788109,0,0,1782.808,"SET","OK"
19706,28440,40.12200000000303,0,0,1701.744,"","OK"
19707,28441,0.03800000000046566,0,0,1711.528,"","OK"
19708,28442,0.01299999999901047,0,0,1721.312,"","OK"
19709,28443,0.010999999998603016,0,0,1731.096,"","OK"
19710,28444,0.014000000002852175,0,0,1740.88,"","OK"
19711,28445,0.010999999998603016,0,0,1750.672,"","OK"
19712,28446,0.010000000002037268,0,0,1760.464,"","OK"
19713,28447,0.010999999998603016,0,0,1770.256,"","OK"
19714,28448,0.010999999998603016,0,0,1780.048,"","OK"
19715,28449,0.010999999998603016,0,0,1789.84,"","OK"
19716,28450,0.9700000000011642,0,0,1799.632,"","OK"
19717,28451,0.023000000001047738,0,0,1809.424,"SET","OK"
19726,28452,24.211999999999534,0,0,1819.064,"","OK"
19727,28453,0.012000000002444722,0,0,1828.712,"","OK"
19728,28454,0.010000000002037268,0,0,1838.36,"SET","OK"
19735,28455,35.84599999999773,0,0,1800.376,"","OK"
19736,28456,0.0349999999962165,0,0,1809.76,"","OK"
19737,28457,0.012000000002444722,0,0,1819.144,"","OK"
19738,28458,0.01299999999901047,0,0,1828.528,"SET","OK"
19753,28459,29.90899999999965,0,0,1682.328,"","OK"
19754,28460,0.027000000001862645,0,0,1691.92,"","OK"
19756,28461,0.01299999999901047,0,0,1701.512,"SET","OK"
19769,28462,40.6620000000039,0,0,1615.784,"","OK"
19770,28463,0.036999999996623956,0,0,1625.432,"","OK"
19771,28464,0.006999999997788109,0,0,1635.08,"","OK"
19772,28465,0.0070000000050640665,0,0,1644.736,"","OK"
19773,28466,0.00999999999476131,0,0,1654.392,"","OK"
19774,28467,0.006000000001222361,0,0,1664.048,"","OK"
19775,28468,0.010000000002037268,0,0,1673.704,"","OK"
19776,28469,0.006000000001222361,0,0,1683.36,"","OK"
19777,28470,0.00999999999476131,0,0,1693.016,"","OK"
19778,28471,0.005000000004656613,0,0,1702.672,"","OK"
19779,28472,0.9439999999958673,0,0,1712.328,"","OK"
19780,28473,0.013000000006286427,0,0,1721.984,"SET","OK"
19787,28474,26.711999999999534,0,0,1730.784,"","OK"
19788,28475,0.017999999996391125,0,0,1739.584,"","OK"
19789,28476,0.014999999999417923,0,0,1748.392,"SET","OK"
19797,28477,34.76000000000204,0,0,1719.624,"","OK"
19798,28478,0.0319999999992433,0,0,1728.368,"","OK"
19799,28479,0.006999999997788109,0,0,1737.112,"","OK"
19800,28480,0.010000000002037268,0,0,1745.856,"SET","OK"
19808,28481,32.849999999998545,0,0,1590.096,"","OK"
19809,28482,0.024000000004889444,0,0,1597.768,"","OK"
19810,28483,0.006999999997788109,0,0,1605.448,"","OK"
19811,28484,0.006000000001222361,0,0,1613.128,"SET","OK"
19819,28485,40.33899999999994,0,0,1577.624,"","OK"
19820,28486,0.03299999999580905,0,0,1586.992,"","OK"
19821,28487,0.016999999999825377,0,0,1596.36,"","OK"
19822,28488,0.01600000000325963,0,0,1605.728,"","OK"
19823,28489,0.014999999999417923,0,0,1615.096,"","OK"
19824,28490,0.014999999999417923,0,0,1624.472,"","OK"
19825,28491,0.010999999998603016,0,0,1633.848,"","OK"
19826,28492,0.014000000002852175,0,0,1643.224,"","OK"
19827,28493,0.010999999998603016,0,0,1652.6,"","OK"
19828,28494,0.014000000002852175,0,0,1661.976,"","OK"
19829,28495,0.9839999999967404,0,0,1671.352,"SET","OK"
19835,28496,23.519000000000233,0,0,1679.384,"","OK"
19836,28497,0.0319999999992433,0,0,1687.416,"","OK"
19837,28498,0.006000000001222361,0,0,1695.456,"SET","OK"
19845,28499,35.03199999999924,0,0,1670.144,"","OK"
19846,28500,0.027000000001862645,0,0,1677.824,"","OK"
19847,28501,0.006999999997788109,0,0,1685.504,"","OK"
19848,28502,0.006000000001222361,0,0,1693.192,"SET","OK"
19855,28503,29.419000000001688,0,0,1539.768,"","OK"
19856,28504,0.036999999996623956,0,0,1549.2,"","OK"
19857,28505,0.010999999998603016,0,0,1558.632,"SET","OK"
19865,28506,43.47500000000582,0,0,1510.184,"","OK"
19866,28507,0.026999999994586688,0,0,1519.416,"","OK"
19867,28508,0.006000000001222361,0,0,1528.648,"","OK"
19868,28509,0.006000000001222361,0,0,1537.88,"","OK"
19869,28510,0.006000000001222361,0,0,1547.112,"","OK"
19870,28511,0.006999999997788109,0,0,1556.344,"","OK"
19871,28512,0.006000000001222361,0,0,1565.576,"","OK"
19872,28513,0.006999999997788109,0,0,1574.808,"","OK"
19873,28514,0.006000000001222361,0,0,1584.04,"","OK"
19874,28515,0.006000000001222361,0,0,1593.272,"","OK"
19875,28516,1.032999999995809,0,0,1602.504,"SET","OK"
19881,28517,24.25900000000547,0,0,1610.768,"","OK"
19882,28518,0.010999999998603016,0,0,1619.032,"","OK"
19883,28519,1.0829999999987194,0,0,1599.288,"SET","OK"
19888,28520,34.38199999999779,0,0,1608.728,"","OK"
19889,28521,0.03600000000005821,0,0,1618.168,"","OK"
19890,28522,0.011000000005878974,0,0,1627.608,"SET","OK"
19899,28523,30.224999999998545,0,0,1500.008,"","OK"
19900,28524,0.01599999999598367,0,0,1509.04,"","OK"
19901,28525,0.0070000000050640665,0,0,1518.072,"","OK"
19902,28526,0.010999999998603016,0,0,1527.112,"SET","OK"
19908,28527,40.557999999997264,0,0,1478.728,"","OK"
19909,28528,0.0580000000045402,0,0,1488.2,"","OK"
19910,28529,0.01299999999901047,0,0,1497.672,"","OK"
19911,28530,0.013999999995576218,0,0,1507.144,"","OK"
19912,28531,0.01299999999901047,0,0,1516.616,"","OK"
19913,28532,0.01600000000325963,0,0,1526.088,"","OK"
19914,28533,0.01600000000325963,0,0,1535.56,"","OK"
19915,28534,0.01599999999598367,0,0,1545.032,"","OK"
19916,28535,0.014000000002852175,0,0,1554.504,"","OK"
19917,28536,0.011999999995168764,0,0,1563.976,"","OK"
19918,28537,0.9010000000052969,0,0,1573.448,"SET","OK"
19927,28538,25.638999999995576,0,0,1581.416,"","OK"
19928,28539,0.024000000004889444,0,0,1589.392,"","OK"
19929,28540,0.010999999998603016,0,0,1597.368,"SET","OK"
19935,28541,34.34799999999814,0,0,1563.2,"","OK"
19936,28542,0.027999999998428393,0,0,1571.616,"","OK"
19937,28543,0.0070000000050640665,0,0,1580.04,"","OK"
19938,28544,0.006999999997788109,0,0,1588.464,"SET","OK"
19947,28545,32.63799999999901,0,0,1464.12,"","OK"
19948,28546,0.02599999999802094,0,0,1472.464,"","OK"
19949,28547,0.0070000000050640665,0,0,1480.808,"","OK"
19950,28548,0.006999999997788109,0,0,1489.152,"","OK"
19951,28549,0.006000000001222361,0,0,1497.504,"SET","OK"
19960,28550,40.595000000001164,0,0,1472.8,"","OK"
19961,28551,0.04899999999906868,0,0,1482.04,"","OK"
19962,28552,0.01299999999901047,0,0,1491.28,"","OK"
19963,28553,0.010999999998603016,0,0,1500.528,"","OK"
19964,28554,0.010999999998603016,0,0,1509.776,"","OK"
19965,28555,0.014999999999417923,0,0,1519.024,"","OK"
19966,28556,0.012000000002444722,0,0,1528.272,"","OK"
19967,28557,0.014000000002852175,0,0,1537.52,"","OK"
19968,28558,0.014999999999417923,0,0,1546.768,"","OK"
19969,28559,0.014999999999417923,0,0,1556.016,"","OK"
19970,28560,0.013999999995576218,0,0,1565.264,"","OK"
19971,28561,0.011000000005878974,0,0,1574.512,"","OK"
19972,28562,0.010999999998603016,0,0,1583.76,"SET","OK"
19978,28563,25.75499999999738,0,0,1592.688,"","OK"
19979,28564,0.033999999999650754,0,0,1601.616,"","OK"
19980,28565,0.006000000001222361,0,0,1610.544,"","OK"
19981,28566,0.006999999997788109,0,0,1619.48,"SET","OK"
19988,28567,36.11000000000058,0,0,1593.824,"","OK"
19989,28568,0.027999999998428393,0,0,1601.912,"","OK"
19990,28569,0.012000000002444722,0,0,1610,"","OK"
19991,28570,0.006000000001222361,0,0,1618.088,"","OK"
19992,28571,0.008999999998195563,0,0,1626.176,"SET","OK"
19999,28572,30.832000000002154,0,0,1519.648,"","OK"
20000,28573,0.03600000000005821,0,0,1528.648,"","OK"
20001,28574,0.010999999998603016,0,0,1537.648,"SET","OK"
20008,28575,40.23099999999977,0,0,1484.856,"","OK"
20009,28576,0.023999999997613486,0,0,1494.144,"","OK"
20010,28577,0.0070000000050640665,0,0,1503.432,"","OK"
20011,28578,0.006999999997788109,0,0,1512.72,"","OK"
20012,28579,0.006000000001222361,0,0,1522.008,"","OK"
20013,28580,0.006000000001222361,0,0,1531.296,"","OK"
20014,28581,0.005999999993946403,0,0,1540.584,"","OK"
20015,28582,0.006000000001222361,0,0,1549.872,"","OK"
20016,28583,0.006000000001222361,0,0,1559.16,"","OK"
20017,28584,0.006000000001222361,0,0,1568.448,"","OK"
20018,28585,1.0460000000020955,0,0,1577.736,"","OK"
20019,28586,0.02599999999802094,0,0,1587.024,"SET","OK"
20027,28587,22.605999999999767,0,0,1594.208,"","OK"
20028,28588,0.006999999997788109,0,0,1601.392,"","OK"
20029,28589,0.0070000000050640665,0,0,1608.576,"SET","OK"
20036,28590,33.49499999999534,0,0,1582.64,"","OK"
20037,28591,0.012000000002444722,0,0,1591.92,"","OK"
20038,28592,0.006999999997788109,0,0,1601.2,"SET","OK"
20046,28593,35.08299999999872,0,0,1469.008,"","OK"
20047,28594,0.023000000001047738,0,0,1478.296,"","OK"
20048,28595,0.0070000000050640665,0,0,1487.584,"SET","OK"
20056,28596,42.325999999993655,0,0,1459.016,"","OK"
20057,28597,0.04400000000168802,0,0,1468.136,"","OK"
20058,28598,0.014999999999417923,0,0,1477.256,"","OK"
20059,28599,0.01600000000325963,0,0,1486.376,"","OK"
20060,28600,0.016999999999825377,0,0,1495.496,"","OK"
20061,28601,0.016999999999825377,0,0,1504.616,"","OK"
20062,28602,0.014999999999417923,0,0,1513.736,"","OK"
20063,28603,0.010999999998603016,0,0,1522.864,"","OK"
20064,28604,0.014000000002852175,0,0,1531.992,"","OK"
20065,28605,0.011999999995168764,0,0,1541.12,"SET","OK"
20071,28606,24.547000000005937,0,0,1548.648,"","OK"
